"problem_id","problem_name","keywords","office_id","status","adminReply","createdAt","createdBy","source"
"1405","Which companies visit law school for recruitment","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1406","Industry connections for management school","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1407","Which pharma companies recruit from college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1408","Does EY recruit from our management school","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1409","Grant Thornton placement drive details","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1410","International placement opportunities","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1411","How to upload CV on placement portal","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1412","PPO process from internship to job","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1413","AMCAT and other test access at placement cell","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1414","How to apply for on-campus drive","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1415","Placement cell for MCA students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1416","Annual placement report access","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1417","Internship stipend details from college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1418","Does college provide guaranteed placement","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1419","How many MoU does college have with companies","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1420","Who manages industry-college partnerships","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1421","Industry academic collaboration coordinator","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1422","Internship for first year students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1423","Internship for second year students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1424","Summer internship process at placement cell","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1425","Industrial training registration at placement cell","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1426","How to get company recommendation from placement cell","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1427","Placement cell registration open date","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1428","Placement cell registration form download","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1429","Placement cell contact email","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1430","Placement cell phone number","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1431","Placement cell office timings","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1432","Pre-placement offer process","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1433","Deferred placement option at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1434","Campus interview dress code","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1435","Mock interview facility at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1436","Group discussion practice sessions at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1437","Resume writing workshop at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1438","How to prepare for aptitude test","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1439","Coding test preparation resources at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1440","Communication skill development at placement cell","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1441","Soft skill training program at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1442","How many companies come for law campus placement","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1443","How many companies come for BBA campus placement","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1444","Companies that visit for BCA placement","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1445","Placement statistics for B.Pharm students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1446","Placement process for architecture students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1447","Journalism school placement opportunities","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1448","Agriculture school placement opportunities","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1449","Hotel management school placement record","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1450","How to get placed in government sector","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1451","Public sector placement opportunities at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1452","How to get placed in PSU companies","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1453","Internship for PhD research students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1454","Research internship options through college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1455","How to apply for international internship","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1456","Internship at Microsoft or Google through college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1457","Summer training certification process","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1458","Industrial attachment process for pharmacy","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1459","Court training process for law students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1460","Placement preparation for competitive exams","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1461","UPSC preparation support at college","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1462","Placement cell for MBA students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1463","Placement process for MBA finance students","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1464","Companies visiting for MBA marketing placement","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1465","Investment banking placement opportunities","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1466","Consulting firm placement at management school","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1467","How to get shortlisted for placement drive","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1468","Placement process for students with backlog","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1469","Can students with low CGPA apply for placement","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1470","How to get company referral through alumni","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1471","Alumni network for placement help","placement, internship, resume, job fair","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1472","Admission process for new students","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1473","Documents required at time of admission","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1474","Admission form submission last date","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1475","How to apply for admission online","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1476","Eligibility criteria for BBA admission","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1477","Admission counselling schedule and venue","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1478","How to transfer from another university","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1479","Admission for NRI students process","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1480","Management quota admission process","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1481","Fee structure at time of admission","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1482","Admission helpdesk location and number","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1483","Enrollment number generation timeline","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1484","How to get enrollment certificate","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1485","Admission process for MCA lateral entry","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"1486","When does admission process start","admission, enroll, enrollment, document upload","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
